,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
979,20959,B00022BKUU,Rainbow Light Just Once Prenatal One Multivitamin,A2GSLBXKTU8H4K,2/20,1.0,1260748800,"My obstetrician recommended these vitamins, so I was excited to try them out. Unfortunately, the seal under the cap was broken upon arrival. In addition, the cotton layer looked like it was pushed out of the way. It was positioned such that it looked obvious that someone had placed their finger inside the bottle. The distributor, All Star Health, said that the seals sometimes get broken during the shipping process by extreme changes in temperature from hot to cold. I feel that if this is the case, the manufacturer should change their sealing technology so that the seals don't break. The distributor offered a refund, which I am taking them up on. However, the refund does not cover the shipping that I paid to get the item, or the shipping I'll pay to send the item back, so there's a $10 shipping loss on a $20-something dollar purchase.",health personal care,nutrition wellness,vitamins supplements,148,health personal care,True
980,11788,B000C238RI,KOUROS For Men By YVES SAINT LAURENT Eau de Toilette Spray,A2BAEHJ0JRK806,0/0,5.0,1197936000,mmm! I smelled this on my friend and had to ask him to loan it to my husband! yummmmmmm! And then I had to buy it for my hubs. It's a very sexy and inviting scent. mmmmm!,beauty,fragrance,men s,37,beauty,True
981,27956,B000P88AMW,Banana Boat Everyday Glow SunDial Self-Tanning Lotion for Lighter Skin Tones - 6.7 Oz (Pack of 4),A2PKY0CZS8X9HI,0/0,5.0,1298160000,I have used more self tanners that I can count. This is by far the best. It is just the right shade so it doesn't leave obvious streaking while providing a very natural shade for me. love it!,beauty,skin care,sun,38,beauty,True
982,20148,B000EDDS6Q,"Bob's Red Mill Old Country Style Muesli, 40-Ounce Bags (Pack of 4)",A3O6XJ4ALWFCUU,2/2,5.0,1255046400,"Bob's Red Mill Cereal Muesli, 18-Ounce Packages (Pack of 4)I had a German visitor request Museli. As I had not noticed it in my neighborhood for quite some time, some internet detective work to locate it was required before it appeared on the Amazon site. As Amazon is usually cost-effective, I right away placed an order for it.We are totally thoroughly impressed with the taste as well as the fiber content. Museli is now the only cereal that we buy.",grocery gourmet food,breakfast foods,cereals,80,grocery gourmet food,True
983,34610,B000FH33YS,Pampers Easy Ups Training Pants for Girls,A1K6A3U9RKYOT3,0/0,4.0,1325116800,"Great price (with Amazon Mom and Subscribe & Save programs) for great diapers! Minimal leaks. We've been using them since our youngest was just a few months old, and are just starting to have some leakage at night now that he's over 2. I think he's just in need of a nighttime diaper.",baby products,diapering,disposable diapers,53,baby products,True
984,33752,B000I3X71I,Double 18 Color Dot Professional White Dominoes Titles,A3FMGUDVHQ56Y9,0/0,5.0,1322524800,"Playing dominoes is a fun and educational game that can be played by the whole family. We play with age groups form 7 & up. Sometimes a younger child may need some help, but usually they outplay us. We find Mexican dominoes the greatest and most fun. You will like this set. You can sort them to play as double sixes, nines, twelves, fifteens, or eighteens. You will not regret buying this set.",toys games,games,tile games,73,toys games,True
985,20197,B00014IVPQ,Extra Virgin Coconut Oil by Garden of Life 16 fl. oz.,A1BEDDZ1UG0KIN,1/1,5.0,1255392000,"Amazon's delivery is super fast. This stuff is wonderful and smell like the real coconut! Reminds me of the tropics. I ordered 4 jars of this EVCO and gave some to my mom to try. She loves it.I have been using EVCO for about a month now and I am very HAPPY with it. I take about 1 TBLSP/day internally; put in my coffee, spread it on my toast. No only is my enery level up, the pain from my shoulder bursitis is gone. Since I have been taking EVCO, I haven't have to take my medication for my bursitis and joint pain.This is also great to clean my face with at night followed by warm damp cloth. It makes my skin so soft. I have combination skin and have always been afraid to put anything heavy and oily on my face due to acne breakouts. I even give some to my dogs and cats and their hair is shiny and soft. This stuff works great!",grocery gourmet food,pantry staples,cooking baking supplies,166,beauty,False
986,38312,B0009RNXNA,J.L. Childress Ultimate Car Seat Travel Bag,A2S1Y6WSQLIY8Z,1/1,5.0,1338076800,"We recently went on our first airplane ride with our baby and were concerned about checking in the car seat due to the horror stories we had read online. We found this product on Amazon & it was highly recommended. It is worth every dime.The bag is big enough for any car seat. We haveGraco Snugride 35 Infant Car Seat, Rittenhouse(different color) and we were able to easily fit the seat and the base in the bag. We could have put more stuff in there as others have suggested but it was a snug fit and we didn't want to damage the bag. We did put the plastic bag it comes in inside the bag so we don't lose it. We checked the bag at the check-in counter (it was free).At the destination, the bag came with the rest of bags on the belt. The bag looked good and once we got the seat out, it looked fine too. The best part is that bag folds easily so that it can be put in the original bag.The bag is better padded than cheaper options that I saw in the local store. Considering the cost of the car seat and the precious person it keeps safe, I think bag if a good investment.",baby products,car seats accessories,accessories,212,baby products,True
987,21718,B000LY3W00,"Bright Starts Around We Go Activity Station, Tropical Fun",AM3S1RG89WIS4,0/0,5.0,1264982400,I bought this thinking it was a good idea for a product. It was nice to see it was a great product. My daughter loves it and walks around the table (or runs if I'm chasing her). All the table activities are great. My only complaint would be that on our wooden floor she would drag the whole table walking (big baby) until I placed some 'sand bags' at the base to keep it from moving.,baby products,gear,activity centers entertainers,76,baby products,True
988,22011,B0009ETFTO,PlayTV Baseball 3,A113R95J5GOD8M,0/0,5.0,1266105600,I bought this game for my friends son and it works great. He loves playing with it and I like playing with it myself. It's inter active so you feel like your in the game and you can play against someone or by yourself.,toys games,electronics for kids,plug play video games,44,toys games,True
989,39249,B000EQTAVA,Terra Sweet Potato Chips,A3REXMCRCSVMHW,0/0,2.0,1341532800,"I am a big fan of Terra sweet potato chips for their nutrition and flavor, so I figured I would try the spiced chips. They aren't terrible, but something about the smell reminds me of body odor. I would imagine it is the cumin, so for some it might be an acquired taste.As for the packaging; They were delivered and left in the sun for a couple hours (we are currently having a 100+ heat wave) and 7/12 of the bags exploded in the box. I think Terra may put too much air in the bags.",grocery gourmet food,snack food,chips,96,grocery gourmet food,True
990,30596,B000C7QYN8,Seventh Generation Free & Clear Baby Wipes,AFO3SC6KMZS66,0/0,2.0,1309910400,"Even if you keep the bag closed, the wipes are much less moist than other baby wipes I've used. I don't know about others, but when my baby's butt needs a good wipe, I prefer one that's wet. As each bag gets emptier, the drier they get. They also smell pretty bad. I know they're unscented, but whatever smell they have is really not attractive.",baby products,diapering,wipes holders,65,baby products,True
991,7406,B000CBSNBU,Nest & Stack Buckets,A38L66U3B6Q95P,8/8,5.0,1163462400,My granddaughter loves the buckets. They are large and easy for little hands to pick up. They make great hats and are great for putting things in as well as for the coordination of putting them on top of each other. The colors are bright and the plastic is sturdy. A great gift for little ones and older ones as well.,toys games,baby toddler toys,unknown,61,toys games,True
